,timestamp,neighbourhood_group,neighbourhood,room_type,price,minimum_nights,number_of_reviews,reviews_per_month,calculated_host_listings_count,availability_365,has_availability,predictions
39179,1661747767,Brooklyn,Bedford-Stuyvesant,Entire home/apt,136,2,18,3.46,1,74,yes,147.0
39180,1661747815,Manhattan,West Village,Entire home/apt,274,6,37,0.94,1,339,yes,276.0
39181,1661747823,Manhattan,Other,Entire home/apt,89,1,62,4.64,8,3,yes,79.0
39182,1661747844,Queens,Other,Private room,100,1,0,0.0,1,0,no,100.0
39183,1661747862,Manhattan,Upper West Side,Entire home/apt,550,2,3,0.25,1,0,no,547.0
39184,1661747874,Brooklyn,Williamsburg,Entire home/apt,155,2,6,0.27,1,4,yes,165.0
39185,1661747931,Manhattan,Hell's Kitchen,Entire home/apt,150,1,4,4.0,1,16,yes,160.0
39186,1661747956,Manhattan,Other,Entire home/apt,95,2,39,4.33,4,74,yes,92.0
39187,1661748069,Brooklyn,Crown Heights,Private room,62,4,12,0.24,1,0,no,61.0
39188,1661748183,Manhattan,Lower East Side,Entire home/apt,150,4,32,2.36,2,216,yes,139.0
39189,1661748192,Manhattan,Other,Private room,590,2,6,0.6,1,125,yes,586.0
39190,1661748249,Brooklyn,Greenpoint,Shared room,35,3,15,0.78,5,301,yes,34.0
39191,1661748282,Brooklyn,Other,Entire home/apt,300,2,24,0.39,1,23,yes,302.0
39192,1661748362,Brooklyn,Crown Heights,Private room,100,2,0,0.0,2,364,yes,84.0
39193,1661748378,Manhattan,Hell's Kitchen,Entire home/apt,320,3,3,3.0,1,160,yes,328.0
39194,1661748518,Brooklyn,Williamsburg,Private room,85,1,118,2.38,1,327,yes,93.0
39195,1661748786,Queens,Long Island City,Private room,44,28,14,0.39,1,275,yes,45.0
39196,1661748880,Manhattan,Upper West Side,Entire home/apt,340,6,1,0.41,1,365,yes,326.0
39197,1661749000,Manhattan,East Village,Entire home/apt,175,3,2,0.15,1,0,no,164.0
39198,1661749079,Manhattan,Upper East Side,Entire home/apt,225,2,3,0.09,1,88,yes,225.0
39199,1661749088,Brooklyn,Williamsburg,Private room,45,2,14,0.2,2,36,yes,41.0
39200,1661749234,Manhattan,Midtown,Entire home/apt,219,30,0,0.0,121,189,yes,216.0
39201,1661749310,Brooklyn,Flatbush,Entire home/apt,110,3,58,1.18,2,205,yes,107.0
39202,1661749315,Manhattan,Harlem,none,220,3,194,2.42,1,338,yes,230.17868956636872
39203,1661749501,Brooklyn,Other,Entire home/apt,84,3,65,2.43,2,132,yes,79.0
39204,1661749528,Queens,Other,Private room,66,1,24,2.99,2,327,yes,60.0
39205,1661749627,Brooklyn,Other,Private room,65,3,42,1.22,4,290,yes,63.0
39206,1661749672,Manhattan,East Harlem,Private room,65,1,73,3.32,2,34,yes,62.0
39207,1661749753,Manhattan,Chelsea,Entire home/apt,220,2,3,0.06,1,0,no,216.0
39208,1661749781,Queens,Other,Private room,60,2,0,0.0,2,0,no,75.0
39209,1661749789,Manhattan,Other,Entire home/apt,243,2,4,1.35,327,140,yes,232.0
39210,1661749888,Manhattan,Upper West Side,Entire home/apt,235,1,0,0.0,1,0,no,244.0
39211,1661749917,Brooklyn,Crown Heights,Private room,80,3,1,0.05,1,0,no,86.0
39212,1661750040,Brooklyn,Williamsburg,Entire home/apt,150,2,0,0.0,1,0,no,154.0
39213,1661750068,Manhattan,East Harlem,Entire home/apt,108,3,1,0.05,1,0,no,114.0
39214,1661750209,Brooklyn,Crown Heights,Entire home/apt,100,30,15,0.16,5,282,yes,106.0
39215,1661750224,Brooklyn,Bedford-Stuyvesant,Private room,79,2,2,1.02,2,5,yes,67.0
39216,1661750293,Brooklyn,Other,Entire home/apt,115,4,61,0.72,1,15,yes,113.0
39217,1661750294,Manhattan,Hell's Kitchen,Entire home/apt,240,1,0,0.0,5,365,yes,212.0
39218,1661750393,Brooklyn,Park Slope,Entire home/apt,300,4,3,0.47,1,350,yes,297.0
39219,1661750411,Queens,Other,Private room,50,1,97,3.86,2,149,yes,53.0
39220,1661750466,Manhattan,Upper East Side,Private room,149,4,33,0.83,1,53,yes,154.0
39221,1661750509,Manhattan,Hell's Kitchen,Entire home/apt,227,5,6,0.95,1,0,no,227.0
39222,1661750589,Brooklyn,Bedford-Stuyvesant,Entire home/apt,150,4,6,0.63,1,11,yes,133.0
39223,1661750631,Brooklyn,Bushwick,Entire home/apt,225,3,82,1.58,3,255,yes,234.0
39224,1661750683,Manhattan,Financial District,Entire home/apt,250,2,10,2.59,327,292,yes,249.0
39225,1661750744,Queens,Other,Private room,64,31,0,0.0,2,95,yes,51.0
39226,1661750789,Manhattan,Lower East Side,Entire home/apt,150,3,41,0.39,1,244,yes,115.0
39227,1661750801,Brooklyn,Other,Entire home/apt,300,29,7,0.19,2,312,yes,315.0
39228,1661750830,Brooklyn,Williamsburg,Entire home/apt,160,3,27,0.55,1,193,yes,161.0
39229,1661750882,Manhattan,West Village,Private room,105,1,14,0.36,1,0,no,98.0
39230,1661751002,Queens,Other,Private room,60,1,32,2.03,4,356,yes,57.0
39231,1661751116,Manhattan,Other,Private room,90,3,1,0.6,8,258,yes,92.0
39232,1661751138,Brooklyn,Greenpoint,Entire home/apt,150,4,4,0.13,1,0,no,121.0
39233,1661751272,Manhattan,Upper West Side,Private room,40,1,0,0.0,1,1,yes,40.0
39234,1661751427,Manhattan,Washington Heights,Entire home/apt,91,4,0,0.0,2,67,yes,89.0
39235,1661751437,Brooklyn,Williamsburg,Entire home/apt,165,1,24,3.77,1,213,yes,166.0
39236,1661751475,Brooklyn,Other,Entire home/apt,115,3,6,0.1,1,0,no,121.0
39237,1661751545,Brooklyn,Bushwick,Private room,105,1,0,0.0,1,0,no,93.0
39238,1661751641,Queens,Astoria,Private room,60,30,0,0.0,103,215,yes,60.0
39239,1661751704,Manhattan,East Village,Shared room,80,2,2,0.04,1,0,no,79.0
39240,1661751807,Queens,Long Island City,Private room,135,3,17,0.7,2,90,yes,138.0
39241,1661751818,Brooklyn,Bushwick,Entire home/apt,97,12,0,0.0,1,120,yes,98.0
39242,1661751847,Manhattan,East Village,Entire home/apt,275,1,1,0.02,1,0,no,286.0
39243,1661751855,Manhattan,Chelsea,Entire home/apt,150,19,0,0.0,1,0,no,150.0
39244,1661751913,Brooklyn,Bushwick,Entire home/apt,145,3,99,1.97,1,327,yes,148.0
39245,1661751941,Brooklyn,Bushwick,Private room,54,1,1,0.04,2,0,no,39.0
39246,1661751970,Brooklyn,Bedford-Stuyvesant,Private room,50,5,2,0.54,2,0,no,45.0
39247,1661751985,Manhattan,East Harlem,Private room,80,2,29,1.96,1,3,yes,80.0
39248,1661752050,Manhattan,East Village,Private room,89,1,278,2.95,3,192,yes,94.0
39249,1661752118,Manhattan,Hell's Kitchen,Private room,112,1,196,5.4,1,71,yes,106.0
39250,1661752231,Manhattan,Hell's Kitchen,Entire home/apt,200,30,2,0.09,31,359,yes,206.0
39251,1661752272,Staten Island,Other,Private room,55,2,48,4.97,2,302,yes,59.0
39252,1661752298,Brooklyn,Park Slope,Entire home/apt,225,3,4,0.16,1,0,no,218.0
39253,1661752321,Brooklyn,Crown Heights,Entire home/apt,97,6,0,0.0,1,101,yes,74.0
39254,1661752323,Brooklyn,Park Slope,Entire home/apt,144,15,6,0.11,1,0,no,141.0
39255,1661752472,Manhattan,Lower East Side,Entire home/apt,150,7,8,0.79,1,290,yes,159.0
39256,1661752619,Brooklyn,Other,Entire home/apt,180,5,0,0.0,1,0,no,169.0
39257,1661752764,Manhattan,Other,Entire home/apt,135,6,3,2.37,2,1,yes,126.0
39258,1661752777,Brooklyn,Other,Private room,50,3,15,0.45,2,211,yes,45.0
39259,1661752895,Queens,Other,Private room,50,7,0,0.0,2,281,yes,77.0
39260,1661752905,Queens,Long Island City,Private room,70,3,145,2.33,1,32,yes,78.0
39261,1661752963,Queens,Other,Private room,41,30,1,0.25,103,186,yes,28.0
39262,1661752999,Brooklyn,Clinton Hill,Private room,90,30,20,0.42,11,249,yes,80.0
39263,1661753058,Manhattan,Hell's Kitchen,Entire home/apt,499,30,0,0.0,8,185,yes,490.0
39264,1661753060,Bronx,Other,Private room,55,3,74,2.42,4,84,yes,36.0
39265,1661753173,Brooklyn,Clinton Hill,Entire home/apt,160,3,24,0.33,1,365,yes,158.0
39266,1661753175,Queens,Long Island City,Private room,349,1,26,0.36,2,365,yes,356.0
39267,1661753190,Queens,Other,Private room,150,2,0,0.0,1,363,yes,150.0
39268,1661753280,Brooklyn,Other,Entire home/apt,300,2,24,3.29,1,294,yes,306.0
39269,1661753326,Brooklyn,Crown Heights,Entire home/apt,75,3,72,2.48,1,19,yes,57.0
39270,1661753461,Manhattan,Upper East Side,Entire home/apt,175,1,1,0.02,1,0,no,188.0
39271,1661753584,Bronx,Other,Private room,56,2,0,0.0,1,53,yes,60.0
39272,1661753607,Manhattan,Washington Heights,Private room,75,3,13,0.91,3,137,yes,70.0
39273,1661753808,Brooklyn,Williamsburg,Entire home/apt,490,1,1,1.0,2,1,yes,492.0
39274,1661753834,Manhattan,Upper West Side,Entire home/apt,300,5,0,0.0,1,0,no,300.0
39275,1661753931,Queens,Long Island City,Private room,100,2,91,3.54,2,21,yes,103.0
39276,1661753995,Brooklyn,Williamsburg,Private room,42,8,0,0.0,1,0,no,36.0
39277,1661754033,Manhattan,Washington Heights,Private room,50,1,35,5.93,1,36,yes,58.0
39278,1661754051,Brooklyn,Bushwick,Private room,60,2,77,1.56,3,28,yes,51.0
39279,1661754096,Manhattan,Hell's Kitchen,Entire home/apt,209,1,4,3.43,1,177,yes,217.0
39280,1661754166,Manhattan,Other,Entire home/apt,499,2,63,0.76,1,26,yes,502.0
39281,1661754178,Brooklyn,Bedford-Stuyvesant,Private room,60,20,9,0.75,4,318,yes,69.0
39282,1661754360,Brooklyn,Bedford-Stuyvesant,Private room,79,3,152,1.6,3,192,yes,80.0
39283,1661754471,Brooklyn,Park Slope,Entire home/apt,160,31,8,0.17,1,296,yes,156.0
39284,1661754507,Brooklyn,Crown Heights,Entire home/apt,100,3,6,2.17,4,246,yes,94.0
39285,1661754533,Brooklyn,Bushwick,Entire home/apt,85,1,208,4.14,4,197,yes,70.0
39286,1661754535,Manhattan,Upper East Side,Private room,120,2,57,4.76,3,351,yes,117.0
39287,1661754559,Manhattan,Other,Entire home/apt,140,5,0,0.0,2,0,no,128.0
39288,1661754583,Manhattan,Other,Entire home/apt,130,5,1,0.03,1,0,no,131.0
39289,1661754622,Manhattan,Midtown,Entire home/apt,150,1,4,0.57,1,5,yes,145.0
39290,1661754663,Brooklyn,Flatbush,Private room,80,2,0,0.0,1,88,yes,80.0
39291,1661754756,Manhattan,Harlem,none,120,5,3,0.38,1,0,no,129.17868956636872
39292,1661754761,Manhattan,Hell's Kitchen,Entire home/apt,229,2,0,0.0,2,335,yes,227.0
39293,1661754797,Staten Island,Other,Entire home/apt,100,2,0,0.0,1,0,no,95.0
39294,1661754798,Brooklyn,Crown Heights,Private room,60,1,2,0.11,2,0,no,66.0
39295,1661754808,Brooklyn,Crown Heights,Private room,35,2,7,1.4,1,0,no,48.0
39296,1661754846,Manhattan,Chelsea,Shared room,70,2,126,2.61,1,309,yes,82.0
39297,1661754870,Manhattan,Upper West Side,Private room,69,4,2,0.11,1,0,no,60.0
39298,1661754901,Manhattan,East Village,Entire home/apt,125,2,3,0.08,1,0,no,109.0
39299,1661754915,Manhattan,West Village,Entire home/apt,180,3,3,0.07,1,0,no,178.0
39300,1661754951,Brooklyn,Williamsburg,Private room,54,1,148,4.11,3,19,yes,57.0
39301,1661755046,Manhattan,Upper East Side,Entire home/apt,135,12,4,0.28,1,171,yes,149.0
39302,1661755222,Queens,Other,Entire home/apt,140,1,9,1.64,1,204,yes,129.0
39303,1661755291,Queens,Other,Entire home/apt,120,6,8,0.35,2,0,no,116.0
39304,1661755368,Queens,Astoria,Shared room,34,30,3,0.1,1,0,no,46.0
39305,1661755497,Brooklyn,East Flatbush,Private room,90,1,10,3.75,4,365,yes,107.0
39306,1661755569,Brooklyn,Williamsburg,Entire home/apt,150,2,6,1.5,1,2,yes,170.0
39307,1661755573,Brooklyn,Bedford-Stuyvesant,Private room,58,2,256,5.96,4,38,yes,53.0
39308,1661755652,Queens,Other,Entire home/apt,196,2,21,1.87,3,202,yes,190.0
39309,1661755689,Manhattan,Midtown,Entire home/apt,180,1,3,3.0,1,259,yes,195.0
39310,1661755745,Manhattan,Harlem,Entire home/apt,399,4,15,0.31,2,5,yes,389.0
39311,1661755932,Brooklyn,Williamsburg,Entire home/apt,249,3,150,1.55,1,277,yes,250.0
39312,1661755935,Manhattan,Upper West Side,Entire home/apt,115,30,0,0.0,1,103,yes,104.0
39313,1661756027,Brooklyn,Other,Entire home/apt,219,3,16,2.5,1,332,yes,206.0
39314,1661756061,Manhattan,Chelsea,Entire home/apt,250,4,1,0.05,1,0,no,250.0
39315,1661756339,Manhattan,Upper West Side,Entire home/apt,200,3,1,0.07,1,16,yes,196.0
39316,1661756361,Manhattan,Upper West Side,Private room,85,1,0,0.0,1,363,yes,94.0
39317,1661756468,Brooklyn,Other,Entire home/apt,215,3,2,0.09,4,189,yes,211.0
39318,1661756525,Bronx,Other,Private room,38,3,15,0.28,3,0,no,8.0
39319,1661756534,Manhattan,Other,Entire home/apt,125,2,0,0.0,1,0,no,135.0
39320,1661756631,Brooklyn,Williamsburg,Private room,100,1,0,0.0,1,66,yes,109.0
39321,1661756754,Manhattan,Other,Private room,85,2,47,1.32,1,18,yes,63.0
39322,1661756783,Manhattan,Other,Private room,100,3,8,0.95,1,165,yes,100.0
39323,1661756799,Queens,Other,Private room,50,3,3,0.29,2,112,yes,39.0
39324,1661756800,Brooklyn,Other,Entire home/apt,158,30,2,0.2,3,5,yes,174.0
39325,1661756841,Manhattan,Harlem,none,275,3,41,0.79,1,258,yes,286.1786895663687
39326,1661756868,Brooklyn,Crown Heights,Private room,65,31,0,0.0,1,328,yes,86.0
39327,1661756889,Manhattan,Other,Entire home/apt,239,30,0,0.0,121,363,yes,247.0
39328,1661756987,Manhattan,Other,Entire home/apt,200,1,1,0.02,1,0,no,201.0
39329,1661756998,Queens,Other,Private room,49,1,128,8.95,5,278,yes,60.0
39330,1661757072,Manhattan,Financial District,Entire home/apt,203,2,1,0.67,327,322,yes,207.0
39331,1661757174,Brooklyn,Bedford-Stuyvesant,Entire home/apt,130,30,52,0.72,3,171,yes,124.0
39332,1661757198,Manhattan,Upper West Side,Entire home/apt,175,2,13,0.28,2,0,no,171.0
39333,1661757317,Brooklyn,Bedford-Stuyvesant,Entire home/apt,75,3,87,4.91,1,267,yes,69.0
39334,1661757391,Manhattan,Financial District,Entire home/apt,250,2,2,2.0,1,335,yes,238.0
39335,1661757420,Staten Island,Other,Entire home/apt,80,2,147,3.19,1,324,yes,72.0
39336,1661757478,Queens,Other,Private room,49,1,6,0.4,1,11,yes,35.0
39337,1661757531,Queens,Other,Private room,85,1,0,0.0,1,365,yes,98.0
39338,1661757651,Brooklyn,Prospect-Lefferts Gardens,Entire home/apt,70,1,7,0.93,1,0,no,77.0
39339,1661757738,Brooklyn,Bushwick,Private room,50,1,0,0.0,1,0,no,61.0
39340,1661757899,Brooklyn,Bushwick,Private room,63,3,96,3.7,1,282,yes,69.0
39341,1661758001,Brooklyn,Bedford-Stuyvesant,Private room,35,30,1,1.0,3,53,yes,33.0
39342,1661758113,Queens,Other,Private room,85,2,270,2.95,2,306,yes,88.0
39343,1661758201,Brooklyn,Other,Private room,31,25,3,0.12,1,0,no,39.0
39344,1661758221,Brooklyn,Bedford-Stuyvesant,Entire home/apt,90,5,25,0.53,2,347,yes,78.0
39345,1661758287,Brooklyn,Crown Heights,Private room,88,2,0,0.0,2,0,no,100.0
39346,1661758320,Queens,Long Island City,Entire home/apt,149,3,14,3.0,1,30,yes,156.0
39347,1661758332,Manhattan,Upper East Side,Private room,150,1,3,0.11,1,0,no,170.0
39348,1661758359,Brooklyn,Bushwick,Private room,55,3,0,0.0,1,0,no,58.0
39349,1661758371,Manhattan,East Harlem,Entire home/apt,750,3,5,0.78,6,249,yes,743.0
39350,1661758410,Brooklyn,Other,Entire home/apt,159,2,5,0.26,2,0,no,160.0
39351,1661758412,Manhattan,Harlem,none,45,1,5,2.38,1,0,no,67.1786895663687
39352,1661758471,Brooklyn,Bushwick,Entire home/apt,140,5,3,0.1,1,7,yes,136.0
39353,1661758594,Brooklyn,Williamsburg,Entire home/apt,500,1,138,2.34,1,282,yes,498.0
39354,1661758682,Brooklyn,Greenpoint,Entire home/apt,350,3,1,0.05,13,74,yes,335.0
39355,1661758725,Manhattan,West Village,Entire home/apt,220,2,0,0.0,1,0,no,237.0
39356,1661758975,Brooklyn,Williamsburg,Private room,90,2,2,0.19,1,0,no,113.0
39357,1661759055,Brooklyn,Bushwick,Entire home/apt,150,3,1,0.04,1,0,no,144.0
39358,1661759095,Queens,Other,Private room,67,1,95,15.32,8,145,yes,56.0
39359,1661759200,Manhattan,Lower East Side,Private room,89,4,4,2.86,2,182,yes,108.0
39360,1661759204,Brooklyn,Flatbush,Private room,80,1,4,0.48,1,179,yes,68.0
39361,1661759297,Brooklyn,Bedford-Stuyvesant,Private room,71,2,23,0.22,1,91,yes,82.0
39362,1661759329,Manhattan,Upper East Side,Private room,75,1,3,0.09,1,0,no,67.0
39363,1661759357,Queens,Other,Private room,40,1,119,5.8,4,229,yes,55.0
39364,1661759383,Manhattan,Other,Entire home/apt,180,3,8,2.79,1,188,yes,175.0
39365,1661759415,Brooklyn,Greenpoint,Entire home/apt,150,1,14,1.17,1,0,no,147.0
39366,1661759485,Manhattan,East Harlem,Private room,60,5,39,1.2,5,271,yes,73.0
39367,1661759504,Manhattan,Harlem,none,69,4,0,0.0,1,0,no,81.1786895663687
39368,1661759686,Brooklyn,Bedford-Stuyvesant,Entire home/apt,180,1,0,0.0,1,0,no,187.0
39369,1661759723,Manhattan,Harlem,Private room,70,5,0,0.0,2,0,no,89.0
39370,1661759797,Brooklyn,Bedford-Stuyvesant,Private room,42,30,0,0.0,27,358,yes,42.0
39371,1661759814,Manhattan,Other,Entire home/apt,440,30,1,0.05,1,87,yes,412.0
39372,1661759889,Brooklyn,Other,Private room,65,30,56,1.14,4,208,yes,42.0
39373,1661759914,Queens,Other,Private room,49,2,49,0.95,2,303,yes,50.0
39374,1661759963,Staten Island,Other,Private room,40,33,1,1.0,2,337,yes,32.0
39375,1661760007,Queens,Other,Private room,45,5,18,0.83,2,80,yes,55.0
39376,1661760089,Brooklyn,Bushwick,Entire home/apt,70,4,8,0.33,1,0,no,76.0
39377,1661760117,Brooklyn,Flatbush,Private room,38,3,66,0.93,3,283,yes,45.0
39378,1661760127,Manhattan,East Harlem,Private room,100,3,67,3.06,1,34,yes,86.0
39379,1661760209,Brooklyn,Clinton Hill,Entire home/apt,135,14,20,0.46,1,41,yes,142.0
39380,1661760324,Queens,Long Island City,Private room,48,5,52,2.17,1,8,yes,53.0
39381,1661760442,Queens,Other,Entire home/apt,229,1,22,0.8,6,265,yes,242.0
39382,1661760596,Manhattan,Upper East Side,Entire home/apt,140,3,1,0.22,1,0,no,144.0
39383,1661760600,Queens,Astoria,Private room,80,2,0,0.0,1,0,no,86.0
39384,1661760821,Manhattan,Harlem,Private room,85,2,0,0.0,3,11,yes,85.0
39385,1661760839,Brooklyn,Bushwick,Private room,47,2,0,0.0,1,0,no,47.0
39386,1661761145,Manhattan,Chelsea,Entire home/apt,280,30,0,0.0,10,365,yes,293.0
39387,1661761164,Manhattan,East Village,Private room,79,5,8,0.85,1,51,yes,79.0
39388,1661761208,Brooklyn,Greenpoint,Entire home/apt,125,2,0,0.0,1,0,no,144.0
39389,1661761238,Manhattan,Hell's Kitchen,Entire home/apt,550,30,0,0.0,65,360,yes,550.0
39390,1661761241,Queens,Other,Private room,37,2,34,2.07,5,126,yes,57.0
39391,1661761275,Manhattan,Upper West Side,Entire home/apt,205,30,20,0.38,34,274,yes,211.0
39392,1661761331,Staten Island,Other,Entire home/apt,130,2,52,4.6,1,96,yes,122.0
39393,1661761343,Brooklyn,Other,Entire home/apt,90,7,2,0.07,1,0,no,82.0
39394,1661761394,Brooklyn,Bedford-Stuyvesant,Entire home/apt,125,3,7,0.12,1,0,no,120.0
39395,1661761488,Manhattan,Other,Entire home/apt,199,2,0,0.0,1,49,yes,209.0
39396,1661761573,Brooklyn,Park Slope,Entire home/apt,125,3,22,0.72,2,0,no,119.0
39397,1661761588,Brooklyn,Greenpoint,Private room,100,3,1,1.0,1,65,yes,97.0
39398,1661761630,Brooklyn,Clinton Hill,Entire home/apt,125,3,124,1.56,1,158,yes,134.0
39399,1661761643,Manhattan,Financial District,Private room,90,4,61,1.9,2,246,yes,89.0
39400,1661761719,Brooklyn,Greenpoint,Private room,55,2,26,0.81,2,0,no,56.0
39401,1661761997,Manhattan,Midtown,Entire home/apt,139,1,186,4.68,1,230,yes,150.0
39402,1661762246,Manhattan,Upper West Side,Entire home/apt,250,1,0,0.0,1,0,no,263.0
39403,1661762256,Brooklyn,Other,Entire home/apt,160,7,0,0.0,1,98,yes,160.0
39404,1661762353,Manhattan,East Village,Entire home/apt,250,2,4,1.88,1,0,no,257.0
39405,1661762377,Manhattan,Harlem,Private room,50,1,116,3.06,4,352,yes,50.0
39406,1661762381,Manhattan,Hell's Kitchen,Entire home/apt,300,1,268,6.12,1,261,yes,291.0
39407,1661762463,Manhattan,Upper West Side,Entire home/apt,70,2,7,0.19,1,0,no,67.0
39408,1661762481,Manhattan,Hell's Kitchen,Entire home/apt,200,3,71,5.49,2,95,yes,209.0
39409,1661762503,Manhattan,Harlem,none,55,1,48,1.68,1,365,yes,84.1786895663687
39410,1661762515,Brooklyn,Williamsburg,Entire home/apt,165,4,3,0.24,2,0,no,162.0
39411,1661762588,Brooklyn,Crown Heights,Private room,45,2,25,2.05,1,0,no,48.0
39412,1661762708,Manhattan,Financial District,Entire home/apt,140,2,76,3.02,1,0,no,135.0
39413,1661762713,Queens,Other,Private room,38,1,42,5.12,4,207,yes,44.0
39414,1661762766,Manhattan,Lower East Side,Private room,125,2,33,4.06,2,191,yes,125.0
39415,1661762938,Queens,Other,Private room,50,5,5,0.47,1,310,yes,52.0
39416,1661762949,Brooklyn,Other,Entire home/apt,275,4,0,0.0,1,0,no,265.0
39417,1661763006,Manhattan,Midtown,Entire home/apt,140,2,1,0.59,4,354,yes,134.0
39418,1661763067,Manhattan,Harlem,none,165,3,33,2.3,1,192,yes,161.17868956636872
39419,1661763124,Queens,Other,Entire home/apt,101,3,4,2.79,1,110,yes,95.0
39420,1661763129,Brooklyn,East Flatbush,Entire home/apt,80,2,18,1.46,1,39,yes,80.0
39421,1661763166,Manhattan,Midtown,Entire home/apt,365,30,0,0.0,1,145,yes,350.0
39422,1661763297,Brooklyn,Crown Heights,Private room,70,4,0,0.0,2,17,yes,61.0
39423,1661763312,Manhattan,Harlem,none,105,14,6,0.07,1,0,no,123.1786895663687
39424,1661763317,Brooklyn,East Flatbush,Private room,35,4,5,0.79,2,89,yes,29.0
39425,1661763353,Queens,Other,Private room,48,1,3,3.0,2,166,yes,57.0
39426,1661763408,Manhattan,Financial District,Entire home/apt,232,30,0,0.0,232,350,yes,219.0
39427,1661763418,Brooklyn,Bushwick,Private room,45,7,0,0.0,1,14,yes,32.0
39428,1661763477,Brooklyn,Prospect-Lefferts Gardens,Private room,55,1,20,2.82,7,53,yes,61.0
39429,1661763544,Queens,Other,Private room,39,3,25,1.22,1,0,no,28.0
39430,1661763651,Brooklyn,Bedford-Stuyvesant,Shared room,68,3,0,0.0,2,0,no,67.0
39431,1661763751,Brooklyn,Bedford-Stuyvesant,Entire home/apt,125,3,227,2.09,2,163,yes,120.0
39432,1661763761,Brooklyn,Other,Private room,75,2,7,4.2,1,17,yes,70.0
39433,1661763782,Queens,Long Island City,Entire home/apt,275,7,0,0.0,1,0,no,274.0
39434,1661763907,Manhattan,Midtown,Entire home/apt,195,30,0,0.0,23,364,yes,205.0
39435,1661763920,Brooklyn,Williamsburg,Private room,90,1,17,0.44,3,0,no,88.0
39436,1661764036,Manhattan,Hell's Kitchen,Entire home/apt,250,2,0,0.0,1,0,no,243.0
39437,1661764187,Manhattan,Midtown,Entire home/apt,288,5,2,0.06,1,0,no,287.0
39438,1661764496,Queens,Other,Private room,100,5,1,0.1,2,365,yes,98.0
39439,1661764505,Manhattan,Lower East Side,Entire home/apt,250,13,9,0.21,1,44,yes,251.0
39440,1661764555,Manhattan,Upper East Side,Entire home/apt,145,2,1,1.0,1,100,yes,141.0
39441,1661764562,Brooklyn,Other,Entire home/apt,110,5,2,0.04,1,0,no,105.0
39442,1661764597,Manhattan,Harlem,Private room,60,1,1,0.56,3,268,yes,60.0
39443,1661764689,Queens,Other,Entire home/apt,250,3,39,2.12,3,347,yes,252.0
39444,1661764692,Brooklyn,Bedford-Stuyvesant,Entire home/apt,175,2,4,0.54,1,326,yes,163.0
39445,1661764694,Manhattan,Lower East Side,Entire home/apt,200,3,0,0.0,1,270,yes,182.0
39446,1661764700,Brooklyn,Clinton Hill,Private room,90,4,0,0.0,2,0,no,90.0
39447,1661764883,Manhattan,Washington Heights,Private room,39,30,18,0.3,6,168,yes,46.0
39448,1661764922,Manhattan,Hell's Kitchen,Private room,350,2,1,0.04,1,0,no,339.0
